Node	Time	Technology	Operational_mode	Cost
2	5	CHP_CCS	2	0.0
2	6	CHP_CCS	2	0.0
2	7	CHP_CCS	2	0.0
2	8	CHP_CCS	2	0.0
2	9	CHP_CCS	2	0.0
2	10	CHP_CCS	2	0.0
2	11	CHP_CCS	2	0.0
2	12	CHP_CCS	2	0.0
2	13	CHP_CCS	2	0.0
2	14	CHP_CCS	2	0.0
2	15	CHP_CCS	2	0.0
2	16	CHP_CCS	2	0.0
2	17	CHP_CCS	2	0.0
2	18	CHP_CCS	2	0.0
2	19	CHP_CCS	2	0.0
2	20	CHP_CCS	2	0.0
2	21	CHP_CCS	2	0.0
2	22	CHP_CCS	2	0.0
2	23	CHP_CCS	2	0.0
2	24	CHP_CCS	2	0.0
2	1	CHP_CCS	3	0.0
2	2	CHP_CCS	3	0.0
2	3	CHP_CCS	3	0.0
2	4	CHP_CCS	3	0.0
2	5	CHP_CCS	3	0.0
2	6	CHP_CCS	3	0.0
2	7	CHP_CCS	3	0.0
2	8	CHP_CCS	3	0.0
2	9	CHP_CCS	3	0.0
2	10	CHP_CCS	3	0.0
2	11	CHP_CCS	3	0.0
2	12	CHP_CCS	3	0.0
2	13	CHP_CCS	3	0.0
2	14	CHP_CCS	3	0.0
2	15	CHP_CCS	3	0.0
2	16	CHP_CCS	3	0.0
2	17	CHP_CCS	3	0.0
2	18	CHP_CCS	3	0.0
2	19	CHP_CCS	3	0.0
2	20	CHP_CCS	3	0.0
2	21	CHP_CCS	3	0.0
2	22	CHP_CCS	3	0.0
2	23	CHP_CCS	3	0.0
2	24	CHP_CCS	3	0.0
2	1	CHP_CCS	4	0.0
2	2	CHP_CCS	4	0.0
2	3	CHP_CCS	4	0.0
2	4	CHP_CCS	4	0.0
2	5	CHP_CCS	4	0.0
2	6	CHP_CCS	4	0.0
2	7	CHP_CCS	4	0.0
2	8	CHP_CCS	4	0.0
2	9	CHP_CCS	4	0.0
2	10	CHP_CCS	4	0.0
2	11	CHP_CCS	4	0.0
2	12	CHP_CCS	4	0.0
2	13	CHP_CCS	4	0.0
2	14	CHP_CCS	4	0.0
2	15	CHP_CCS	4	0.0
2	16	CHP_CCS	4	0.0
2	17	CHP_CCS	4	0.0
2	18	CHP_CCS	4	0.0
2	19	CHP_CCS	4	0.0
2	20	CHP_CCS	4	0.0
2	21	CHP_CCS	4	0.0
2	22	CHP_CCS	4	0.0
2	23	CHP_CCS	4	0.0
2	24	CHP_CCS	4	0.0
2	1	CHP_CCS	5	0.0
2	2	CHP_CCS	5	0.0
2	3	CHP_CCS	5	0.0
2	4	CHP_CCS	5	0.0
2	5	CHP_CCS	5	0.0
2	6	CHP_CCS	5	0.0
2	7	CHP_CCS	5	0.0
2	8	CHP_CCS	5	0.0
2	9	CHP_CCS	5	0.0
2	10	CHP_CCS	5	0.0
2	11	CHP_CCS	5	0.0
2	12	CHP_CCS	5	0.0
2	13	CHP_CCS	5	0.0
2	14	CHP_CCS	5	0.0
2	15	CHP_CCS	5	0.0
2	16	CHP_CCS	5	0.0
2	17	CHP_CCS	5	0.0
2	18	CHP_CCS	5	0.0
2	19	CHP_CCS	5	0.0
2	20	CHP_CCS	5	0.0
2	21	CHP_CCS	5	0.0
2	22	CHP_CCS	5	0.0
2	23	CHP_CCS	5	0.0
2	24	CHP_CCS	5	0.0
2	1	CHP_CCS	6	0.0
2	2	CHP_CCS	6	0.0
2	3	CHP_CCS	6	0.0
2	4	CHP_CCS	6	0.0
2	5	CHP_CCS	6	0.0
2	6	CHP_CCS	6	0.0
2	7	CHP_CCS	6	0.0
2	8	CHP_CCS	6	0.0
2	9	CHP_CCS	6	0.0
2	10	CHP_CCS	6	0.0
2	11	CHP_CCS	6	0.0
2	12	CHP_CCS	6	0.0
2	13	CHP_CCS	6	0.0
2	14	CHP_CCS	6	0.0
2	15	CHP_CCS	6	0.0
2	16	CHP_CCS	6	0.0
2	17	CHP_CCS	6	0.0
2	18	CHP_CCS	6	0.0
2	19	CHP_CCS	6	0.0
2	20	CHP_CCS	6	0.0
2	21	CHP_CCS	6	0.0
2	22	CHP_CCS	6	0.0
2	23	CHP_CCS	6	0.0
2	24	CHP_CCS	6	0.0
2	1	Biogas_Grid	1	64.5
2	2	Biogas_Grid	1	64.5
2	3	Biogas_Grid	1	64.5
2	4	Biogas_Grid	1	64.5
2	5	Biogas_Grid	1	64.5
2	6	Biogas_Grid	1	64.5
2	7	Biogas_Grid	1	64.5
2	8	Biogas_Grid	1	64.5
2	9	Biogas_Grid	1	64.5
2	10	Biogas_Grid	1	64.5
2	11	Biogas_Grid	1	64.5
2	12	Biogas_Grid	1	64.5
2	13	Biogas_Grid	1	64.5
2	14	Biogas_Grid	1	64.5
2	15	Biogas_Grid	1	64.5
2	16	Biogas_Grid	1	64.5
2	17	Biogas_Grid	1	64.5
2	18	Biogas_Grid	1	64.5
2	19	Biogas_Grid	1	64.5
2	20	Biogas_Grid	1	64.5
2	21	Biogas_Grid	1	64.5
2	22	Biogas_Grid	1	64.5
2	23	Biogas_Grid	1	64.5
2	24	Biogas_Grid	1	64.5
2	1	Biogas_Grid	2	0.0
2	2	Biogas_Grid	2	0.0
2	3	Biogas_Grid	2	0.0
2	4	Biogas_Grid	2	0.0
2	5	Biogas_Grid	2	0.0
2	6	Biogas_Grid	2	0.0
2	7	Biogas_Grid	2	0.0
2	8	Biogas_Grid	2	0.0
2	9	Biogas_Grid	2	0.0
2	10	Biogas_Grid	2	0.0
2	11	Biogas_Grid	2	0.0
2	12	Biogas_Grid	2	0.0
2	13	Biogas_Grid	2	0.0
2	14	Biogas_Grid	2	0.0
2	15	Biogas_Grid	2	0.0
2	16	Biogas_Grid	2	0.0
2	17	Biogas_Grid	2	0.0
2	18	Biogas_Grid	2	0.0
2	19	Biogas_Grid	2	0.0
2	20	Biogas_Grid	2	0.0
2	21	Biogas_Grid	2	0.0
2	22	Biogas_Grid	2	0.0
2	23	Biogas_Grid	2	0.0
2	24	Biogas_Grid	2	0.0
2	1	CH4_Grid	1	39.479
2	2	CH4_Grid	1	39.479
2	3	CH4_Grid	1	39.479
2	4	CH4_Grid	1	39.479
2	5	CH4_Grid	1	39.479
2	6	CH4_Grid	1	39.479
2	7	CH4_Grid	1	39.479
2	8	CH4_Grid	1	39.479
2	9	CH4_Grid	1	39.479
2	10	CH4_Grid	1	39.479
2	11	CH4_Grid	1	39.479
2	12	CH4_Grid	1	39.479
2	13	CH4_Grid	1	39.479
2	14	CH4_Grid	1	39.479
2	15	CH4_Grid	1	39.479
2	16	CH4_Grid	1	39.479
2	17	CH4_Grid	1	39.479
2	18	CH4_Grid	1	39.479
2	19	CH4_Grid	1	39.479
2	20	CH4_Grid	1	39.479
2	21	CH4_Grid	1	39.479
2	22	CH4_Grid	1	39.479
2	23	CH4_Grid	1	39.479
2	24	CH4_Grid	1	39.479
2	1	CH4_Grid	2	0.0
2	2	CH4_Grid	2	0.0
2	3	CH4_Grid	2	0.0
2	4	CH4_Grid	2	0.0
2	5	CH4_Grid	2	0.0
2	6	CH4_Grid	2	0.0
2	7	CH4_Grid	2	0.0
2	8	CH4_Grid	2	0.0
2	9	CH4_Grid	2	0.0
2	10	CH4_Grid	2	0.0
2	11	CH4_Grid	2	0.0
2	12	CH4_Grid	2	0.0
2	13	CH4_Grid	2	0.0
2	14	CH4_Grid	2	0.0
2	15	CH4_Grid	2	0.0
2	16	CH4_Grid	2	0.0
2	17	CH4_Grid	2	0.0
2	18	CH4_Grid	2	0.0
2	19	CH4_Grid	2	0.0
2	20	CH4_Grid	2	0.0
2	21	CH4_Grid	2	0.0
2	22	CH4_Grid	2	0.0
2	23	CH4_Grid	2	0.0
2	24	CH4_Grid	2	0.0
2	1	CH4_H2_Mixer	1	0.0
2	2	CH4_H2_Mixer	1	0.0
2	3	CH4_H2_Mixer	1	0.0
2	4	CH4_H2_Mixer	1	0.0
2	5	CH4_H2_Mixer	1	0.0
2	6	CH4_H2_Mixer	1	0.0
2	7	CH4_H2_Mixer	1	0.0
2	8	CH4_H2_Mixer	1	0.0
2	9	CH4_H2_Mixer	1	0.0
2	10	CH4_H2_Mixer	1	0.0
2	11	CH4_H2_Mixer	1	0.0
2	12	CH4_H2_Mixer	1	0.0
2	13	CH4_H2_Mixer	1	0.0
2	14	CH4_H2_Mixer	1	0.0
2	15	CH4_H2_Mixer	1	0.0
2	16	CH4_H2_Mixer	1	0.0
2	17	CH4_H2_Mixer	1	0.0
2	18	CH4_H2_Mixer	1	0.0
2	19	CH4_H2_Mixer	1	0.0
2	20	CH4_H2_Mixer	1	0.0
2	21	CH4_H2_Mixer	1	0.0
2	22	CH4_H2_Mixer	1	0.0
2	23	CH4_H2_Mixer	1	0.0
2	24	CH4_H2_Mixer	1	0.0
2	1	DieselReserveGenerator	1	148.8
2	2	DieselReserveGenerator	1	148.8
2	3	DieselReserveGenerator	1	148.8
2	4	DieselReserveGenerator	1	148.8
2	5	DieselReserveGenerator	1	148.8
2	6	DieselReserveGenerator	1	148.8
2	7	DieselReserveGenerator	1	148.8
2	8	DieselReserveGenerator	1	148.8
2	9	DieselReserveGenerator	1	148.8
2	10	DieselReserveGenerator	1	148.8
2	11	DieselReserveGenerator	1	148.8
2	12	DieselReserveGenerator	1	148.8
2	13	DieselReserveGenerator	1	148.8
2	14	DieselReserveGenerator	1	148.8
2	15	DieselReserveGenerator	1	148.8
2	16	DieselReserveGenerator	1	148.8
2	17	DieselReserveGenerator	1	148.8
2	18	DieselReserveGenerator	1	148.8
2	19	DieselReserveGenerator	1	148.8
2	20	DieselReserveGenerator	1	148.8
2	21	DieselReserveGenerator	1	148.8
2	22	DieselReserveGenerator	1	148.8
2	23	DieselReserveGenerator	1	148.8
2	24	DieselReserveGenerator	1	148.8
2	1	H2_Grid	1	150.1502
2	2	H2_Grid	1	150.1502
2	3	H2_Grid	1	150.1502
2	4	H2_Grid	1	150.1502
2	5	H2_Grid	1	150.1502
2	6	H2_Grid	1	150.1502
2	7	H2_Grid	1	150.1502
2	8	H2_Grid	1	150.1502
2	9	H2_Grid	1	150.1502
2	10	H2_Grid	1	150.1502
2	11	H2_Grid	1	150.1502
2	12	H2_Grid	1	150.1502
2	13	H2_Grid	1	150.1502
2	14	H2_Grid	1	150.1502
2	15	H2_Grid	1	150.1502
2	16	H2_Grid	1	150.1502
2	17	H2_Grid	1	150.1502
2	18	H2_Grid	1	150.1502
2	19	H2_Grid	1	150.1502
2	20	H2_Grid	1	150.1502
2	21	H2_Grid	1	150.1502
2	22	H2_Grid	1	150.1502
2	23	H2_Grid	1	150.1502
2	24	H2_Grid	1	150.1502
2	1	H2_Grid	2	0.0
2	2	H2_Grid	2	0.0
2	3	H2_Grid	2	0.0
2	4	H2_Grid	2	0.0
2	5	H2_Grid	2	0.0
2	6	H2_Grid	2	0.0
2	7	H2_Grid	2	0.0
2	8	H2_Grid	2	0.0
2	9	H2_Grid	2	0.0
2	10	H2_Grid	2	0.0
2	11	H2_Grid	2	0.0
2	12	H2_Grid	2	0.0
2	13	H2_Grid	2	0.0
2	14	H2_Grid	2	0.0
2	15	H2_Grid	2	0.0
2	16	H2_Grid	2	0.0
2	17	H2_Grid	2	0.0
2	18	H2_Grid	2	0.0
2	19	H2_Grid	2	0.0
2	20	H2_Grid	2	0.0
2	21	H2_Grid	2	0.0
2	22	H2_Grid	2	0.0
2	23	H2_Grid	2	0.0
2	24	H2_Grid	2	0.0
2	1	Dummy_Grid	1	0.0
2	2	Dummy_Grid	1	0.0
2	3	Dummy_Grid	1	0.0
2	4	Dummy_Grid	1	0.0
2	5	Dummy_Grid	1	0.0
2	6	Dummy_Grid	1	0.0
2	7	Dummy_Grid	1	0.0
2	8	Dummy_Grid	1	0.0
2	9	Dummy_Grid	1	0.0
2	10	Dummy_Grid	1	0.0
2	11	Dummy_Grid	1	0.0
2	12	Dummy_Grid	1	0.0
2	13	Dummy_Grid	1	0.0
2	14	Dummy_Grid	1	0.0
2	15	Dummy_Grid	1	0.0
2	16	Dummy_Grid	1	0.0
2	17	Dummy_Grid	1	0.0
2	18	Dummy_Grid	1	0.0
2	19	Dummy_Grid	1	0.0
2	20	Dummy_Grid	1	0.0
2	21	Dummy_Grid	1	0.0
2	22	Dummy_Grid	1	0.0
2	23	Dummy_Grid	1	0.0
2	24	Dummy_Grid	1	0.0
3	1	Power_Grid	1	0.0
3	2	Power_Grid	1	0.0
3	3	Power_Grid	1	0.0
3	4	Power_Grid	1	0.0
3	5	Power_Grid	1	0.0
3	6	Power_Grid	1	0.0
3	7	Power_Grid	1	0.0
3	8	Power_Grid	1	0.0
3	9	Power_Grid	1	0.0
3	10	Power_Grid	1	0.0
3	11	Power_Grid	1	0.0
3	12	Power_Grid	1	0.0
3	13	Power_Grid	1	0.0
3	14	Power_Grid	1	0.0
3	15	Power_Grid	1	0.0
3	16	Power_Grid	1	0.0
3	17	Power_Grid	1	0.0
3	18	Power_Grid	1	0.0
3	19	Power_Grid	1	0.0
3	20	Power_Grid	1	0.0
3	21	Power_Grid	1	0.0
3	22	Power_Grid	1	0.0
3	23	Power_Grid	1	0.0
3	24	Power_Grid	1	0.0
3	1	Power_Grid	2	-1.162
3	2	Power_Grid	2	-1.162
3	3	Power_Grid	2	-1.162
3	4	Power_Grid	2	-1.162
3	5	Power_Grid	2	-1.162
3	6	Power_Grid	2	-1.162
3	7	Power_Grid	2	-1.162
3	8	Power_Grid	2	-1.162
3	9	Power_Grid	2	-1.162
3	10	Power_Grid	2	-1.162
3	11	Power_Grid	2	-1.162
3	12	Power_Grid	2	-1.162
3	13	Power_Grid	2	-1.162
3	14	Power_Grid	2	-1.162
3	15	Power_Grid	2	-1.162
3	16	Power_Grid	2	-1.162
3	17	Power_Grid	2	-1.162
3	18	Power_Grid	2	-1.162
3	19	Power_Grid	2	-1.162
3	20	Power_Grid	2	-1.162
3	21	Power_Grid	2	-1.162
3	22	Power_Grid	2	-1.162
3	23	Power_Grid	2	-1.162
3	24	Power_Grid	2	-1.162
3	1	Power_Grid	3	250.0
3	2	Power_Grid	3	250.0
3	3	Power_Grid	3	250.0
3	4	Power_Grid	3	250.0
3	5	Power_Grid	3	250.0
3	6	Power_Grid	3	250.0
3	7	Power_Grid	3	250.0
3	8	Power_Grid	3	250.0
3	9	Power_Grid	3	250.0
3	10	Power_Grid	3	250.0
3	11	Power_Grid	3	250.0
3	12	Power_Grid	3	250.0
3	13	Power_Grid	3	250.0
3	14	Power_Grid	3	250.0
3	15	Power_Grid	3	250.0
3	16	Power_Grid	3	250.0
3	17	Power_Grid	3	250.0
3	18	Power_Grid	3	250.0
3	19	Power_Grid	3	250.0
3	20	Power_Grid	3	250.0
3	21	Power_Grid	3	250.0
3	22	Power_Grid	3	250.0
3	23	Power_Grid	3	250.0
3	24	Power_Grid	3	250.0
3	1	Power_Grid	4	-50.0
3	2	Power_Grid	4	-50.0
3	3	Power_Grid	4	-50.0
3	4	Power_Grid	4	-50.0
3	5	Power_Grid	4	-50.0
3	6	Power_Grid	4	-50.0
3	7	Power_Grid	4	-50.0
3	8	Power_Grid	4	-50.0
3	9	Power_Grid	4	-50.0
3	10	Power_Grid	4	-50.0
3	11	Power_Grid	4	-50.0
3	12	Power_Grid	4	-50.0
3	13	Power_Grid	4	-50.0
3	14	Power_Grid	4	-50.0
3	15	Power_Grid	4	-50.0
3	16	Power_Grid	4	-50.0
3	17	Power_Grid	4	-50.0
3	18	Power_Grid	4	-50.0
3	19	Power_Grid	4	-50.0
3	20	Power_Grid	4	-50.0
3	21	Power_Grid	4	-50.0
3	22	Power_Grid	4	-50.0
3	23	Power_Grid	4	-50.0
3	24	Power_Grid	4	-50.0
3	1	ElectricBoiler	1	0.0
3	2	ElectricBoiler	1	0.0
3	3	ElectricBoiler	1	0.0
3	4	ElectricBoiler	1	0.0
3	5	ElectricBoiler	1	0.0
3	6	ElectricBoiler	1	0.0
3	7	ElectricBoiler	1	0.0
3	8	ElectricBoiler	1	0.0
3	9	ElectricBoiler	1	0.0
3	10	ElectricBoiler	1	0.0
3	11	ElectricBoiler	1	0.0
3	12	ElectricBoiler	1	0.0
3	13	ElectricBoiler	1	0.0
3	14	ElectricBoiler	1	0.0
3	15	ElectricBoiler	1	0.0
3	16	ElectricBoiler	1	0.0
3	17	ElectricBoiler	1	0.0
3	18	ElectricBoiler	1	0.0
3	19	ElectricBoiler	1	0.0
3	20	ElectricBoiler	1	0.0
3	21	ElectricBoiler	1	0.0
3	22	ElectricBoiler	1	0.0
3	23	ElectricBoiler	1	0.0
3	24	ElectricBoiler	1	0.0
3	1	ElectricBoiler	2	0.0
3	2	ElectricBoiler	2	0.0
3	3	ElectricBoiler	2	0.0
3	4	ElectricBoiler	2	0.0
3	5	ElectricBoiler	2	0.0
3	6	ElectricBoiler	2	0.0
3	7	ElectricBoiler	2	0.0
3	8	ElectricBoiler	2	0.0
3	9	ElectricBoiler	2	0.0
3	10	ElectricBoiler	2	0.0
3	11	ElectricBoiler	2	0.0
3	12	ElectricBoiler	2	0.0
3	13	ElectricBoiler	2	0.0
3	14	ElectricBoiler	2	0.0
3	15	ElectricBoiler	2	0.0
3	16	ElectricBoiler	2	0.0
3	17	ElectricBoiler	2	0.0
3	18	ElectricBoiler	2	0.0
3	19	ElectricBoiler	2	0.0
3	20	ElectricBoiler	2	0.0
3	21	ElectricBoiler	2	0.0
3	22	ElectricBoiler	2	0.0
3	23	ElectricBoiler	2	0.0
3	24	ElectricBoiler	2	0.0
3	1	ElectricBoiler	3	0.0
3	2	ElectricBoiler	3	0.0
3	3	ElectricBoiler	3	0.0
3	4	ElectricBoiler	3	0.0
3	5	ElectricBoiler	3	0.0
3	6	ElectricBoiler	3	0.0
3	7	ElectricBoiler	3	0.0
3	8	ElectricBoiler	3	0.0
3	9	ElectricBoiler	3	0.0
3	10	ElectricBoiler	3	0.0
3	11	ElectricBoiler	3	0.0
3	12	ElectricBoiler	3	0.0
3	13	ElectricBoiler	3	0.0
3	14	ElectricBoiler	3	0.0
3	15	ElectricBoiler	3	0.0
3	16	ElectricBoiler	3	0.0
3	17	ElectricBoiler	3	0.0
3	18	ElectricBoiler	3	0.0
3	19	ElectricBoiler	3	0.0
3	20	ElectricBoiler	3	0.0
3	21	ElectricBoiler	3	0.0
3	22	ElectricBoiler	3	0.0
3	23	ElectricBoiler	3	0.0
3	24	ElectricBoiler	3	0.0
3	1	HP_LT	1	0.0
3	2	HP_LT	1	0.0
3	3	HP_LT	1	0.0
3	4	HP_LT	1	0.0
3	5	HP_LT	1	0.0
3	6	HP_LT	1	0.0
3	7	HP_LT	1	0.0
3	8	HP_LT	1	0.0
3	9	HP_LT	1	0.0
3	10	HP_LT	1	0.0
3	11	HP_LT	1	0.0
3	12	HP_LT	1	0.0
3	13	HP_LT	1	0.0
3	14	HP_LT	1	0.0
3	15	HP_LT	1	0.0
3	16	HP_LT	1	0.0
3	17	HP_LT	1	0.0
3	18	HP_LT	1	0.0
3	19	HP_LT	1	0.0
3	20	HP_LT	1	0.0
3	21	HP_LT	1	0.0
3	22	HP_LT	1	0.0
3	23	HP_LT	1	0.0
3	24	HP_LT	1	0.0
3	1	HP_LT	2	0.0
3	2	HP_LT	2	0.0
3	3	HP_LT	2	0.0
3	4	HP_LT	2	0.0
3	5	HP_LT	2	0.0
3	6	HP_LT	2	0.0
3	7	HP_LT	2	0.0
3	8	HP_LT	2	0.0
3	9	HP_LT	2	0.0
3	10	HP_LT	2	0.0
3	11	HP_LT	2	0.0
3	12	HP_LT	2	0.0
3	13	HP_LT	2	0.0
3	14	HP_LT	2	0.0
3	15	HP_LT	2	0.0
3	16	HP_LT	2	0.0
3	17	HP_LT	2	0.0
3	18	HP_LT	2	0.0
3	19	HP_LT	2	0.0
3	20	HP_LT	2	0.0
3	21	HP_LT	2	0.0
3	22	HP_LT	2	0.0
3	23	HP_LT	2	0.0
3	24	HP_LT	2	0.0
3	1	HP_MT	1	0.0
3	2	HP_MT	1	0.0
3	3	HP_MT	1	0.0
3	4	HP_MT	1	0.0
3	5	HP_MT	1	0.0
3	6	HP_MT	1	0.0
3	7	HP_MT	1	0.0
3	8	HP_MT	1	0.0
3	9	HP_MT	1	0.0
3	10	HP_MT	1	0.0
3	11	HP_MT	1	0.0
3	12	HP_MT	1	0.0
3	13	HP_MT	1	0.0
3	14	HP_MT	1	0.0
3	15	HP_MT	1	0.0
3	16	HP_MT	1	0.0
3	17	HP_MT	1	0.0
3	18	HP_MT	1	0.0
3	19	HP_MT	1	0.0
3	20	HP_MT	1	0.0
3	21	HP_MT	1	0.0
3	22	HP_MT	1	0.0
3	23	HP_MT	1	0.0
3	24	HP_MT	1	0.0
3	1	HP_MT	2	0.0
3	2	HP_MT	2	0.0
3	3	HP_MT	2	0.0
3	4	HP_MT	2	0.0
3	5	HP_MT	2	0.0
3	6	HP_MT	2	0.0
3	7	HP_MT	2	0.0
3	8	HP_MT	2	0.0
3	9	HP_MT	2	0.0
3	10	HP_MT	2	0.0
3	11	HP_MT	2	0.0
3	12	HP_MT	2	0.0
3	13	HP_MT	2	0.0
3	14	HP_MT	2	0.0
3	15	HP_MT	2	0.0
3	16	HP_MT	2	0.0
3	17	HP_MT	2	0.0
3	18	HP_MT	2	0.0
3	19	HP_MT	2	0.0
3	20	HP_MT	2	0.0
3	21	HP_MT	2	0.0
3	22	HP_MT	2	0.0
3	23	HP_MT	2	0.0
3	24	HP_MT	2	0.0
3	1	HP_MT	3	0.0
3	2	HP_MT	3	0.0
3	3	HP_MT	3	0.0
3	4	HP_MT	3	0.0
3	5	HP_MT	3	0.0
3	6	HP_MT	3	0.0
3	7	HP_MT	3	0.0
3	8	HP_MT	3	0.0
3	9	HP_MT	3	0.0
3	10	HP_MT	3	0.0
3	11	HP_MT	3	0.0
3	12	HP_MT	3	0.0
3	13	HP_MT	3	0.0
3	14	HP_MT	3	0.0
3	15	HP_MT	3	0.0
3	16	HP_MT	3	0.0
3	17	HP_MT	3	0.0
3	18	HP_MT	3	0.0
3	19	HP_MT	3	0.0
3	20	HP_MT	3	0.0
3	21	HP_MT	3	0.0
3	22	HP_MT	3	0.0
3	23	HP_MT	3	0.0
3	24	HP_MT	3	0.0
3	1	PV	1	0.0
3	2	PV	1	0.0
3	3	PV	1	0.0
3	4	PV	1	0.0
3	5	PV	1	0.0
3	6	PV	1	0.0
3	7	PV	1	0.0
3	8	PV	1	0.0
3	9	PV	1	0.0
3	10	PV	1	0.0
3	11	PV	1	0.0
3	12	PV	1	0.0
3	13	PV	1	0.0
3	14	PV	1	0.0
3	15	PV	1	0.0
3	16	PV	1	0.0
3	17	PV	1	0.0
3	18	PV	1	0.0
3	19	PV	1	0.0
3	20	PV	1	0.0
3	21	PV	1	0.0
3	22	PV	1	0.0
3	23	PV	1	0.0
3	24	PV	1	0.0
3	1	P2G	1	0.0
3	2	P2G	1	0.0
3	3	P2G	1	0.0
3	4	P2G	1	0.0
3	5	P2G	1	0.0
3	6	P2G	1	0.0
3	7	P2G	1	0.0
3	8	P2G	1	0.0
3	9	P2G	1	0.0
3	10	P2G	1	0.0
3	11	P2G	1	0.0
3	12	P2G	1	0.0
3	13	P2G	1	0.0
3	14	P2G	1	0.0
3	15	P2G	1	0.0
3	16	P2G	1	0.0
3	17	P2G	1	0.0
3	18	P2G	1	0.0
3	19	P2G	1	0.0
3	20	P2G	1	0.0
3	21	P2G	1	0.0
3	22	P2G	1	0.0
3	23	P2G	1	0.0
3	24	P2G	1	0.0
3	1	G2P	1	0.0
3	2	G2P	1	0.0
3	3	G2P	1	0.0
3	4	G2P	1	0.0
3	5	G2P	1	0.0
3	6	G2P	1	0.0
3	7	G2P	1	0.0
3	8	G2P	1	0.0
3	9	G2P	1	0.0
3	10	G2P	1	0.0
3	11	G2P	1	0.0
3	12	G2P	1	0.0
3	13	G2P	1	0.0
3	14	G2P	1	0.0
3	15	G2P	1	0.0
3	16	G2P	1	0.0
3	17	G2P	1	0.0
3	18	G2P	1	0.0
3	19	G2P	1	0.0
3	20	G2P	1	0.0
3	21	G2P	1	0.0
3	22	G2P	1	0.0
3	23	G2P	1	0.0
3	24	G2P	1	0.0
3	1	GasBoiler	1	0.0
3	2	GasBoiler	1	0.0
3	3	GasBoiler	1	0.0
3	4	GasBoiler	1	0.0
3	5	GasBoiler	1	0.0
3	6	GasBoiler	1	0.0
3	7	GasBoiler	1	0.0
3	8	GasBoiler	1	0.0
3	9	GasBoiler	1	0.0
3	10	GasBoiler	1	0.0
3	11	GasBoiler	1	0.0
3	12	GasBoiler	1	0.0
3	13	GasBoiler	1	0.0
3	14	GasBoiler	1	0.0
3	15	GasBoiler	1	0.0
3	16	GasBoiler	1	0.0
3	17	GasBoiler	1	0.0
3	18	GasBoiler	1	0.0
3	19	GasBoiler	1	0.0
3	20	GasBoiler	1	0.0
3	21	GasBoiler	1	0.0
3	22	GasBoiler	1	0.0
3	23	GasBoiler	1	0.0
3	24	GasBoiler	1	0.0
3	1	GasBoiler	2	0.0
3	2	GasBoiler	2	0.0
3	3	GasBoiler	2	0.0
3	4	GasBoiler	2	0.0
3	5	GasBoiler	2	0.0
3	6	GasBoiler	2	0.0
3	7	GasBoiler	2	0.0
3	8	GasBoiler	2	0.0
3	9	GasBoiler	2	0.0
3	10	GasBoiler	2	0.0
3	11	GasBoiler	2	0.0
3	12	GasBoiler	2	0.0
3	13	GasBoiler	2	0.0
3	14	GasBoiler	2	0.0
3	15	GasBoiler	2	0.0
3	16	GasBoiler	2	0.0
3	17	GasBoiler	2	0.0
3	18	GasBoiler	2	0.0
3	19	GasBoiler	2	0.0
3	20	GasBoiler	2	0.0
3	21	GasBoiler	2	0.0
3	22	GasBoiler	2	0.0
3	23	GasBoiler	2	0.0
3	24	GasBoiler	2	0.0
3	1	GasBoiler	3	0.0
3	2	GasBoiler	3	0.0
3	3	GasBoiler	3	0.0
3	4	GasBoiler	3	0.0
3	5	GasBoiler	3	0.0
3	6	GasBoiler	3	0.0
3	7	GasBoiler	3	0.0
3	8	GasBoiler	3	0.0
3	9	GasBoiler	3	0.0
3	10	GasBoiler	3	0.0
3	11	GasBoiler	3	0.0
3	12	GasBoiler	3	0.0
3	13	GasBoiler	3	0.0
3	14	GasBoiler	3	0.0
3	15	GasBoiler	3	0.0
3	16	GasBoiler	3	0.0
3	17	GasBoiler	3	0.0
3	18	GasBoiler	3	0.0
3	19	GasBoiler	3	0.0
3	20	GasBoiler	3	0.0
3	21	GasBoiler	3	0.0
3	22	GasBoiler	3	0.0
3	23	GasBoiler	3	0.0
3	24	GasBoiler	3	0.0
3	1	GasBoiler	4	0.0
3	2	GasBoiler	4	0.0
3	3	GasBoiler	4	0.0
3	4	GasBoiler	4	0.0
3	5	GasBoiler	4	0.0
3	6	GasBoiler	4	0.0
3	7	GasBoiler	4	0.0
3	8	GasBoiler	4	0.0
3	9	GasBoiler	4	0.0
3	10	GasBoiler	4	0.0
3	11	GasBoiler	4	0.0
3	12	GasBoiler	4	0.0
3	13	GasBoiler	4	0.0
3	14	GasBoiler	4	0.0
3	15	GasBoiler	4	0.0
3	16	GasBoiler	4	0.0
3	17	GasBoiler	4	0.0
3	18	GasBoiler	4	0.0
3	19	GasBoiler	4	0.0
3	20	GasBoiler	4	0.0
3	21	GasBoiler	4	0.0
3	22	GasBoiler	4	0.0
3	23	GasBoiler	4	0.0
3	24	GasBoiler	4	0.0
3	1	GasBoiler	5	0.0
3	2	GasBoiler	5	0.0
3	3	GasBoiler	5	0.0
3	4	GasBoiler	5	0.0
3	5	GasBoiler	5	0.0
3	6	GasBoiler	5	0.0
3	7	GasBoiler	5	0.0
3	8	GasBoiler	5	0.0
3	9	GasBoiler	5	0.0
3	10	GasBoiler	5	0.0
3	11	GasBoiler	5	0.0
